Nasco_product_category,Nasco_product_sub_category,Nasco_product_id,Nasco_product_name,Nasco_product_quantity,Nasco_product_price,Nasco_product_url,Nasco_image_url
Art Supplies & Crafts,Art Supplies,9739596(A),Liqui-Mark® Individual Extra-Fine Point Pocket Marker - Black,1,$ 0.55,https://www.nascoeducation.com/liqui-mark-individual-extra-fine-point-pocket-marker-black-9739596a.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9739596a-main_ctdzzxekpdlsgomx.jpg
Art Supplies & Crafts,Art Supplies,NE20065,"Nasco Canvas Board - 7 in. x 9 in., Pkg. of 12",1,$ 15.5,https://www.nascoeducation.com/nasco-canvas-board-7-in-x-9-in-pkg-of-12-ne20065.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/n/e/ne20065-main_pvfdr4uqac5og6pl.jpg
Art Supplies & Crafts,Art Supplies,NE20261,Roylco® Color Wheel Stencils,1,$ 20.25,https://www.nascoeducation.com/roylco-color-wheel-stencils-ne20261.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/6/0/6084f2d43bb5c61044aa4aed857cf59d8e44f0aa4ef20a43d0377dd11653128f.jpeg
Art Supplies & Crafts,Art Supplies,NE20299,Liquitex® Heavy Body Acrylic Paint Set,1,$ 109.6,https://www.nascoeducation.com/liquitex-heavy-body-acrylic-paint-set-ne20299.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/f/1/f1ed680fb7e8c72450af9caf0a6f82d372f829121be5c0978a6dd325ae0d4ba6.jpeg
Art Supplies & Crafts,Art Supplies,Z30105,Wood Designs™ Paper and Puzzle Mobile Storage Center,1,$ 739.14,https://www.nascoeducation.com/wood-designs-paper-and-puzzle-mobile-storage-center-z30105.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/3/z30105-main_kex0uzqfekf0xfaf.jpg
Art Supplies & Crafts,Art Supplies,Z50844,Caran d’Ache® Neopastel® Oil Pastels - Set of 96,1,$ 305,https://www.nascoeducation.com/caran-dache-neopastel-oil-pastels-set-of-96-z50844.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/5/z50844-main_qzgoqromr4r0tqhv.jpg
Art Supplies & Crafts,Art Supplies,Z51494,SKUTT Ceramic Kiln with Touchscreen Controller - Model KMT-1027 - with 2-1/2 in. Firebrick - 208V 1 Phase,1,$ 4300,https://www.nascoeducation.com/skutt-ceramic-kiln-with-touchscreen-controller-model-kmt-1027-with-2-1-2-in-firebrick-208v-1-phase-z51494.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/5/z51494-main_ynvex2t6cdninrnk.jpg
Art Supplies & Crafts,Art Supplies,0300758,Sand Block - 8 in. x 3-1/4 in. x 3-1/4 in.,1,$ 32,https://www.nascoeducation.com/sand-block-8-in-x-3-1-4-in-x-3-1-4-in-0300758.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/0/3/0300758-main_66xo54ce0sl4aomx.jpg
Art Supplies & Crafts,Art Supplies,9701064,Acrylic Edge T-Square - 24 in.,1,$ 15.95,https://www.nascoeducation.com/acrylic-edge-t-square-24-in-9701064.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9701064-main_avhonehmfsr4rsko.jpg
Art Supplies & Crafts,Art Supplies,9710505,3M™ Spray Mount™ Artist’s Adhesive,1,$ 19.45,https://www.nascoeducation.com/3m-spray-mount-artists-adhesive-9710505.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9710505-main_eib5h9gwtzqneozz.jpg
Art Supplies & Crafts,Art Supplies,9711960,Nasco Value-Pak of 144 Crayola® Watercolor Brushes,1,$ 192,https://www.nascoeducation.com/nasco-value-pak-of-144-crayola-watercolor-brushes-9711960.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9711960-main_wkqkenc5e3fbbpfc.jpg
Art Supplies & Crafts,Art Supplies,9719131,Sculpey III® Sampler Pack - 1-oz. Bars,1,$ 29.05,https://www.nascoeducation.com/sculpey-iii-sampler-pack-1-oz-bars-9719131.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9719131-main_qnn1bp8kduydsqst.jpg
Art Supplies & Crafts,Art Supplies,9723229,Engraving Art 8 in. x 10 in. Classroom Variety Pack,1,$ 73.1,https://www.nascoeducation.com/engraving-art-8-in-x-10-in-classroom-variety-pack-9723229.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9723229-main_6ia6rdeih9aslj4w.jpg
Art Supplies & Crafts,Art Supplies,9724276,Big Kids Choice™ Large Smock Apron - Pkg. of 12,1,$ 40.3,https://www.nascoeducation.com/big-kids-choice-large-smock-apron-pkg-of-12-9724276.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9724276-main_ytpklmutdnvyf0lr.jpg
Art Supplies & Crafts,Art Supplies,9727112,Pacon® Art1st® Sketch Diary - 9 in. x 6 in.,1,$ 5.85,https://www.nascoeducation.com/pacon-art1st-sketch-diary-9-in-x-6-in-9727112.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9727112-main_ngfilrlqoegbfocv.jpg
Art Supplies & Crafts,Art Supplies,9727582,The Steve™ Tool,1,$ 20.15,https://www.nascoeducation.com/the-steve-tool-9727582.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9727582-main_ntmpcaj6pkr2xtoi.jpg
Art Supplies & Crafts,Art Supplies,9728838,Mijello Fredi Weber Peelable Acrylic/Oil Palette,1,$ 13.75,https://www.nascoeducation.com/mijello-fredi-weber-peelable-acrylic-oil-palette-9728838.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9728838-main_jokjewadwu8cn6qu.jpg
Art Supplies & Crafts,Art Supplies,9730275,Westcott® 8 in. Titanium Nonstick Scissors,1,$ 22.25,https://www.nascoeducation.com/westcott-8-in-titanium-nonstick-scissors-9730275.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9730275-main_aertm9thub08itvo.jpg
Art Supplies & Crafts,Art Supplies,9730555,Mini Clay Tools - Set of 8,1,$ 20.75,https://www.nascoeducation.com/mini-clay-tools-set-of-8-9730555.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9730555-main_334vyl9cglpft6zv.jpg
Art Supplies & Crafts,Art Supplies,9730648,Pacon® Art1st® Premium Multi-media Art Paper Roll - 36 in. x 10 yds. - 80 lb.,1,$ 15.1,https://www.nascoeducation.com/pacon-art1st-premium-multi-media-art-paper-roll-36-in-x-10-yds-80-lb-9730648.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9730648-main_27k2xl97qoxlxo7g.jpg
Art Supplies & Crafts,Art Supplies,9734497,Jack Richeson® Watercolor Paper - 22- 1/2 in. x 30- 1/2 in. - 100 Sheets - 88 lb.,1,$ 121.25,https://www.nascoeducation.com/jack-richeson-watercolor-paper-22-1-2-in-x-30-1-2-in-100-sheets-88-lb-9734497.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9734497-main_k3ooxcvnmjnizprk.jpg
Art Supplies & Crafts,Art Supplies,9740589,Cyanotype Art and Science Kit,1,$ 24.3,https://www.nascoeducation.com/cyanotype-art-and-science-kit-9740589.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9740589-main_hginxsjcfggkkznm.jpg
Art Supplies & Crafts,Art Supplies,9740728,Jack Richeson® Clear Carve Etch Plates - 5 in. x 7 in. - Pack of 3,1,$ 5.25,https://www.nascoeducation.com/jack-richeson-clear-carve-etch-plates-5-in-x-7-in-pack-of-3-9740728.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9740728-main_ayclivchrc1ihrbs.jpg
Art Supplies & Crafts,Art Supplies,9740969,Bookbinding Tool Kit,1,$ 38.5,https://www.nascoeducation.com/bookbinding-tool-kit-9740969.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9740969-main_ff9fcalkmodbwfvb.jpg
Art Supplies & Crafts,Art Supplies,9742055,Framed Rectangle Sign - 14 in. x 11 in.,1,$ 16.7,https://www.nascoeducation.com/framed-rectangle-sign-14-in-x-11-in-9742055.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742055-main_lqh7nbzssmtw7wst.jpg
Art Supplies & Crafts,Art Supplies,9742252,Tote Tray with Lid - Small,1,$ 24.95,https://www.nascoeducation.com/tote-tray-with-lid-small-9742252.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742252-main_xbgcmcpbdnv7yrsz.jpg
Art Supplies & Crafts,Art Supplies,Z13998,Kiln Safety Screen,1,$ 224.35,https://www.nascoeducation.com/kiln-safety-screen-z13998.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/1/z13998-main_im6mfdd1ztgg4h0q.jpg
Art Supplies & Crafts,Art Supplies,X00009716152,Elmer's® Washable School Glue Stick,1,$ 0.8,https://www.nascoeducation.com/elmers-washable-school-glue-stick-x00009716152.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9716152-main_tbqvfbo3j2jc87oo.jpg
Art Supplies & Crafts,Art Supplies,X00009727898,Jack Richeson® Chipboard 2.2-mm Thick,1,$ 7.5,https://www.nascoeducation.com/jack-richeson-chipboard-2-2-mm-thick-x00009727898.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9727898-main_7zecjrry4c3tdfdw.jpg
Art Supplies & Crafts,Art Supplies,X0000Z16051,Luxor 4-Tub Shelf Utility Cart - Black,1,$ 247.2,https://www.nascoeducation.com/luxor-4-tub-shelf-utility-cart-black-x0000z16051.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/1/z16051-main_lsqihwlvqbfpb0ey.jpg
Art Supplies & Crafts,Art Supplies,9737721(A),Sharpie® Extreme Black Permanent Marker,1,$ 2.2,https://www.nascoeducation.com/sharpie-extreme-black-permanent-marker-9737721a.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9737721a-main_e5v1ntnfcov3n5zj.jpg
Art Supplies & Crafts,Art Supplies,NE20064,"Nasco Canvas Board - 6 in. x 8 in., Pkg. of 12",1,$ 14.4,https://www.nascoeducation.com/nasco-canvas-board-6-in-x-8-in-pkg-of-12-ne20064.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/n/e/ne20064-main_xwwofi3sxgtalfzk.jpg
Art Supplies & Crafts,Art Supplies,NE20298,Liquitex Heavy Body Iridescent Acrylic Paint Set,1,$ 69,https://www.nascoeducation.com/liquitex-heavy-body-iridescent-acrylic-paint-set-ne20298.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/a/3/a3becd751d4e7e5db2d468f70ce08be15ad333873a492b835420c9879cb58af5.jpeg
Art Supplies & Crafts,Art Supplies,SB22111,Stubby Brushes - Set of 10,1,$ 9.5,https://www.nascoeducation.com/stubby-brushes-set-of-10-sb22111.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb22111-main_oftgcglnicnuitej.jpg
Art Supplies & Crafts,Art Supplies,Z20434,Lock-It-Up Cabinet,1,$ 1329.34,https://www.nascoeducation.com/lock-it-up-cabinet-z20434.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/2/z20434-main_gdrjid2eeqexg2vs.jpg
Art Supplies & Crafts,Art Supplies,Z51493,SKUTT Ceramic Kiln with Touchscreen Controller - Model KMT-1027 - with 2-1/2 in. Firebrick - 208V 3 Phase,1,$ 4375,https://www.nascoeducation.com/skutt-ceramic-kiln-with-touchscreen-controller-model-kmt-1027-with-2-1-2-in-firebrick-208v-3-phase-z51493.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/5/z51493-main_agyopq0softh730r.jpg
Art Supplies & Crafts,Art Supplies,8100156,Flexible 18 in. Curve,1,$ 11.15,https://www.nascoeducation.com/flexible-18-in-curve-8100156.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/8/1/8100156-main_p0bgw7oqdluytwk0.jpg
Art Supplies & Crafts,Art Supplies,9701395,Inovart Flexible Printing Plate with Adhesive Back - 9 in. x 12 in.,1,$ 5.1,https://www.nascoeducation.com/inovart-flexible-printing-plate-with-adhesive-back-9-in-x-12-in-9701395.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9701395-main_zrllscdnmmzplncw.jpg
Art Supplies & Crafts,Art Supplies,9704872,A.W.T. Solvent and Water-Resistant Tape,1,$ 58.25,https://www.nascoeducation.com/a-w-t-solvent-and-water-resistant-tape-9704872.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9704872-main_zvhaj9pwobdzonj6.jpg
Art Supplies & Crafts,Art Supplies,9706130,Derwent Graphic Sketching Pencils - Set of 12,1,$ 26.2,https://www.nascoeducation.com/derwent-graphic-sketching-pencils-set-of-12-9706130.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9706130-main_b1beu6iox4n8a9br.jpg
Art Supplies & Crafts,Art Supplies,9708866,Crayola® Multicultural Washable Paint - Set of 8 - 8-oz. Bottles,1,$ 5.61,https://www.nascoeducation.com/crayola-multicultural-washable-paint-set-of-8-8-oz-bottles-9708866.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9708866-main_cndqiget7ackllh7.jpg
Art Supplies & Crafts,Art Supplies,9710373,PRANG® Clear Glue Stick - 0.74 oz.,1,$ 1.5,https://www.nascoeducation.com/prang-clear-glue-stick-0-74-oz-9710373.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9710373-main_g3xcz7uqvsiugrr3.jpg
Art Supplies & Crafts,Art Supplies,9716528,Crayola® Model Magic® Modeling Compound - 6-lb. (Twelve 8-oz. Pkgs.) Value Pack White,1,$ 62.15,https://www.nascoeducation.com/crayola-model-magic-modeling-compound-6-lb-twelve-8-oz-pkgs-value-pack-white-9716528.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9716528-main_r1tpvrjvmns7pxep.jpg
Art Supplies & Crafts,Art Supplies,9721440,Roylco® Paint Bellows - Pkg. of 3,1,$ 11.25,https://www.nascoeducation.com/roylco-paint-bellows-pkg-of-3-9721440.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9721440-main_gqfrcl1fxykexjqx.jpg
Art Supplies & Crafts,Art Supplies,9723228,Engraving Art Classroom Combo Pack,1,$ 56.45,https://www.nascoeducation.com/engraving-art-classroom-combo-pack-9723228.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9723228-main_fdeex3mqcteeigg7.jpg
Art Supplies & Crafts,Art Supplies,9725791,Nasco Ceramic Detail Scrapers - Set of 6,1,$ 9.83,https://www.nascoeducation.com/nasco-ceramic-detail-scrapers-set-of-6-9725791.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9725791-main_fjcavsszysrjjygx.jpg
Art Supplies & Crafts,Art Supplies,9726741,8 in. Wire-End Modeling Tools - Set of 6,1,$ 23.5,https://www.nascoeducation.com/8-in-wire-end-modeling-tools-set-of-6-9726741.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9726741-main_cxpzseodr6crkbwq.jpg
Art Supplies & Crafts,Art Supplies,9726941,Nasco Sketchbooks Classroom Set of 30 - 100 Sheets - 50 lb. 8-1/2 in. x 11 in.,1,$ 245.65,https://www.nascoeducation.com/nasco-sketchbooks-classroom-set-of-30-100-sheets-50-lb-8-1-2-in-x-11-in-9726941.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9726941-main_sotrg8ytcndvynxy.jpg
Art Supplies & Crafts,Art Supplies,9728279,LYRA® Giant Metallic Pencils - Set of 12 - 6.25 mm Lead,1,$ 28.5,https://www.nascoeducation.com/lyra-giant-metallic-pencils-set-of-12-6-25-mm-lead-9728279.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9728279-main_vzvlsorzrd1n6fo1.jpg
Art Supplies & Crafts,Art Supplies,9728744,Pacon® Art1st® Premium Multi-Media Art Paper - 80 lb. - 24 in. x 36 in. - 250 Sheets,1,$ 144.15,https://www.nascoeducation.com/pacon-art1st-premium-multi-media-art-paper-80-lb-24-in-x-36-in-250-sheets-9728744.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9728744-main_nhentdo5gqibqw0d.jpg
Art Supplies & Crafts,Art Supplies,9730022,Scotch® Multi-Purpose Scissors - 8 in. - Pkg. of 2,1,$ 7.5,https://www.nascoeducation.com/scotch-multi-purpose-scissors-8-in-pkg-of-2-9730022.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9730022-main_ehceri5es1vzf8fg.jpg
Art Supplies & Crafts,Art Supplies,9734496,Jack Richeson® Watercolor Paper - 300 Sheets - 18 in. x 24 in. - 88 lb.,1,$ 350,https://www.nascoeducation.com/jack-richeson-watercolor-paper-300-sheets-18-in-x-24-in-88-lb-9734496.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9734496-main_swmt5em18a1u3ug0.jpg
Art Supplies & Crafts,Art Supplies,9734878,Hardboard Panel - 5 in. x 20 in.,1,$ 1.8,https://www.nascoeducation.com/hardboard-panel-5-in-x-20-in-9734878.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9734878-main_039fdncnk6csftxv.jpg
Art Supplies & Crafts,Art Supplies,9736297,Copper Etching Solution - Pint,1,$ 16.2,https://www.nascoeducation.com/copper-etching-solution-pint-9736297.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9736297-main_htyscckiw49mecxh.jpg
Art Supplies & Crafts,Art Supplies,9740583,Cyanotype Cotton Squares - White,1,$ 21.3,https://www.nascoeducation.com/cyanotype-cotton-squares-white-9740583.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9740583-main_iuiih8wi1naldgx5.jpg
Art Supplies & Crafts,Art Supplies,9740803,Surebonder® Hand Stapler,1,$ 12.25,https://www.nascoeducation.com/surebonder-hand-stapler-9740803.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9740803-main_snjkozcvbttv2y7o.jpg
Art Supplies & Crafts,Art Supplies,9742578,Crayola® Signature™ Pearlescent Cream Sticks - Set of 10,1,$ 18.75,https://www.nascoeducation.com/crayola-signature-pearlescent-cream-sticks-set-of-10-9742578.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742578-main_fai9wygeoa0cdind.jpg
Art Supplies & Crafts,Art Supplies,X00009727895,Jack Richeson® Chipboard 1.5-mm Thick,1,$ 4.5,https://www.nascoeducation.com/jack-richeson-chipboard-1-5-mm-thick-x00009727895.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9727895-main_r3omt7pbmjpiujzz.jpg
Art Supplies & Crafts,Art Supplies,NE20063,Nasco Canvas Board - 5 in. x 7 in. - Pack of 12,1,$ 13.2,https://www.nascoeducation.com/nasco-canvas-board-5-in-x-7-in-pack-of-12-ne20063.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/n/e/ne20063-main_ixudl2jln9qtkw6o.jpg
Art Supplies & Crafts,Art Supplies,NE20293,Winsor & Newton™ Galeria Acrylic Paint Collection  Set of 20,1,$ 35,https://www.nascoeducation.com/winsor-newton-galeria-acrylic-paint-collection-set-of-20-ne20293.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/2/0/20d6fa0d2e2ac815b82954c5517642c4a8cab9b02a59503440fd7dd00a49480f.jpeg
Art Supplies & Crafts,Art Supplies,SB29650,Children’s Paintbrush Assortment - 24 Brushes,1,$ 6.6,https://www.nascoeducation.com/childrens-paintbrush-assortment-24-brushes-sb29650.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb29650-main_2hzeye1wvbcc6xi3.jpg
Art Supplies & Crafts,Art Supplies,Z20054,Safco® Industrial Steel Shelving Steel Post Kit,1,$ 164.8,https://www.nascoeducation.com/safco-industrial-steel-shelving-steel-post-kit-z20054.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/2/z20054-main_cgzj3mxydmxehgn0.jpg
